X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
CTDTMPbin0	SILCATbin2	0.268771	0.268771	0.268771	4	4	1	0	0.916000	-0.230067	0.769933	-0.230067	0.769933	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.764338	0.764338	0.489827	0.489827	7	51
CTDTMPbin0	NO2+NO3bin2	0.268771	0.268771	0.268771	4	4	1	0	0.907000	-0.131233	0.868767	-0.131233	0.868767	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.786093	0.786093	0.489827	0.489827	7	52
CTDTMPbin0	PHSPHTbin2	0.161812	0.161812	0.161812	3	3	2	0	1.000000	0.314661	0.685339	0.314661	0.685339	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.746194	0.746194	0.598221	0.598221	7	53
CTDTMPbin0	REVPRSbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7	54
CTDTMPbin0	REVTMPbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7	55
CTDTMPbin0	QUALT1bin2	-0.537542	-0.537542	-0.537542	3	3	2	0	0.161000	-0.726417	0.273583	-0.726417	0.273583	0	-0.800000	0.200000	-0.800000	0.200000	0	0.790256	0.565672	0.565672	0.350778	0.350778	7	56
CTDTMPbin0	CRUISENObin2	-0.268771	-0.268771	-0.268771	4	4	1	0	0.830000	-0.048083	0.951917	-0.048083	0.951917	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.792674	0.792674	0.489827	0.489827	7	57
CTDSALbin0	CTDOXYbin0	-0.268771	-0.268771	-0.268771	1	1	1	0	0.791000	0.021215	0.978785	0.021215	0.978785	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.797686	0.797686	0.530466	0.530466	8	9
CTDSALbin0	THETAbin0	0.293125	0.293125	0.293125	2	2	2	0	0.623000	0.599521	0.400479	0.599521	0.400479	0	0.200000	0.800000	0.200000	0.800000	0	0.960490	0.628202	0.628202	0.530466	0.530466	8	10
CTDSALbin0	SALNTYbin0	0.454938	0.454938	0.454938	1	1	4	0	0.339000	0.900678	0.099322	0.900678	0.099322	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.424489	0.424489	0.350778	0.350778	8	11
CTDSALbin0	OXYGENbin0	-0.454938	-0.454938	-0.454938	1	1	4	0	0.295000	-0.889339	0.110661	-0.889339	0.110661	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.440079	0.440079	0.350778	0.350778	8	12
CTDSALbin0	SILCATbin0	-0.293125	-0.293125	-0.293125	2	2	2	0	0.664000	-0.458177	0.541823	-0.458177	0.541823	0	-0.200000	0.800000	-0.200000	0.800000	0	0.992816	0.698471	0.698471	0.530466	0.530466	8	13
CTDSALbin0	NO2+NO3bin0	-0.293125	-0.293125	-0.293125	2	2	2	0	0.661000	-0.512285	0.487715	-0.512285	0.487715	0	-0.200000	0.800000	-0.200000	0.800000	0	0.992668	0.683637	0.683637	0.530466	0.530466	8	14
CTDSALbin0	PHSPHTbin0	-0.293125	-0.293125	-0.293125	2	2	2	0	0.689000	-0.281406	0.718594	-0.281406	0.718594	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.751547	0.751547	0.530466	0.530466	8	15
CTDSALbin0	REVPRSbin0	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	16
CTDSALbin0	REVTMPbin0	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	17
CTDSALbin0	QUALT1bin0	-0.586251	-0.586251	-0.586251	1	1	4	0	0.082000	-0.938201	0.061799	-0.938201	0.061799	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.365500	0.365500	0.000000	0.000000	8	18
CTDSALbin0	CRUISENObin0	0.454938	0.454938	0.454938	1	1	4	0	0.330000	0.768957	0.231043	0.768957	0.231043	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.527293	0.527293	0.350778	0.350778	8	19
CTDSALbin0	STNNBRbin1	-0.642803	-0.642803	-0.642803	1	1	4	0	0.158000	-0.920058	0.079942	-0.920058	0.079942	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.377706	0.377706	0.182569	0.182569	8	20
CTDSALbin0	CASTNObin1	0.080906	0.080906	0.080906	3	3	1	0	1.000000	0.121317	0.878683	0.121317	0.878683	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.786093	0.786093	0.598221	0.598221	8	21
CTDSALbin0	SAMPNObin1	-0.268771	-0.268771	-0.268771	1	1	3	0	0.802000	-0.495942	0.504058	-0.495942	0.504058	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.684886	0.684886	0.489827	0.489827	8	22
CTDSALbin0	BTLNBRbin1	-0.586251	-0.586251	-0.586251	1	1	4	0	0.067000	-0.902226	0.097774	-0.902226	0.097774	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.423694	0.423694	0.000000	0.000000	8	23
CTDSALbin0	CTDRAWbin1	0.454938	0.454938	0.454938	1	1	4	0	0.186000	0.901275	0.098725	0.901275	0.098725	0	0.800000	0.200000	0.800000	0.200000	0	0.790256	0.423694	0.423694	0.350778	0.350778	8	24
CTDSALbin0	CTDPRSbin1	0.454938	0.454938	0.454938	1	1	4	0	0.208000	0.935306	0.064694	0.935306	0.064694	0	0.800000	0.200000	0.800000	0.200000	0	0.806079	0.365500	0.365500	0.350778	0.350778	8	25
CTDSALbin0	CTDTMPbin1	0.268771	0.268771	0.268771	1	1	1	0	0.936000	0.430336	0.569664	0.430336	0.569664	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.714843	0.714843	0.489827	0.489827	8	26
CTDSALbin0	CTDSALbin1	0.323625	0.323625	0.323625	1	1	4	0	0.576000	0.614382	0.385618	0.614382	0.385618	0	0.600000	0.400000	0.600000	0.400000	0	0.941850	0.626398	0.626398	0.467615	0.467615	8	27
CTDSALbin0	CTDOXYbin1	-0.323625	-0.323625	-0.323625	1	1	4	0	0.565000	-0.752567	0.247433	-0.752567	0.247433	0	-0.600000	0.400000	-0.600000	0.400000	0	0.941850	0.541096	0.541096	0.467615	0.467615	8	28
CTDSALbin0	THETAbin1	0.268771	0.268771	0.268771	1	1	1	0	0.921000	0.425799	0.574201	0.425799	0.574201	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.714843	0.714843	0.489827	0.489827	8	29
CTDSALbin0	SALNTYbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.290000	-0.972646	0.027354	-0.972646	0.027354	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.357800	0.357800	0.350778	0.350778	8	30
CTDSALbin0	OXYGENbin1	-0.586251	-0.586251	-0.586251	1	1	4	0	0.087000	-0.971342	0.028658	-0.971342	0.028658	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.357800	0.357800	0.000000	0.000000	8	31
CTDSALbin0	SILCATbin1	0.454938	0.454938	0.454938	1	1	4	0	0.364000	0.710189	0.289811	0.710189	0.289811	0	0.800000	0.200000	0.800000	0.200000	0	0.837726	0.576764	0.576764	0.350778	0.350778	8	32
CTDSALbin0	NO2+NO3bin1	0.454938	0.454938	0.454938	1	1	4	0	0.341000	0.705928	0.294072	0.705928	0.294072	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.578510	0.578510	0.350778	0.350778	8	33
CTDSALbin0	PHSPHTbin1	0.454938	0.454938	0.454938	1	1	4	0	0.321000	0.741090	0.258910	0.741090	0.258910	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.554086	0.554086	0.350778	0.350778	8	34
CTDSALbin0	REVPRSbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	35
CTDSALbin0	REVTMPbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	36
CTDSALbin0	QUALT1bin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.297000	-0.603888	0.396112	-0.603888	0.396112	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.626398	0.626398	0.350778	0.350778	8	37
CTDSALbin0	CRUISENObin1	0.454938	0.454938	0.454938	1	1	4	0	0.367000	0.768957	0.231043	0.768957	0.231043	0	0.800000	0.200000	0.800000	0.200000	0	0.840860	0.527293	0.527293	0.350778	0.350778	8	38
CTDSALbin0	STNNBRbin2	-0.642803	-0.642803	-0.642803	1	1	4	0	0.166000	-0.903362	0.096638	-0.903362	0.096638	0	-0.948683	0.051317	-0.948683	0.051317	0	0.790256	0.423694	0.423694	0.182569	0.182569	8	39
CTDSALbin0	CASTNObin2	0.349677	0.349677	0.349677	2	2	2	0	0.383000	0.676040	0.323960	0.676040	0.323960	0	0.400000	0.600000	0.400000	0.600000	0	0.865824	0.593734	0.593734	0.489827	0.489827	8	40
CTDSALbin0	SAMPNObin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.077000	-0.885800	0.114200	-0.885800	0.114200	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.447247	0.447247	0.000000	0.000000	8	41
CTDSALbin0	BTLNBRbin2	-0.586251	-0.586251	-0.586251	1	1	4	0	0.087000	-0.935947	0.064053	-0.935947	0.064053	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.365500	0.365500	0.000000	0.000000	8	42
CTDSALbin0	CTDRAWbin2	0.080906	0.080906	0.080906	3	3	1	0	1.000000	-0.197902	0.802098	-0.197902	0.802098	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.771198	0.771198	0.598221	0.598221	8	43
CTDSALbin0	CTDPRSbin2	0.080906	0.080906	0.080906	3	3	1	0	1.000000	-0.158654	0.841346	-0.158654	0.841346	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.785479	0.785479	0.598221	0.598221	8	44
CTDSALbin0	CTDTMPbin2	0.454938	0.454938	0.454938	1	1	4	0	0.352000	0.677908	0.322092	0.677908	0.322092	0	0.800000	0.200000	0.800000	0.200000	0	0.822806	0.593734	0.593734	0.350778	0.350778	8	45
CTDSALbin0	CTDSALbin2	0.268771	0.268771	0.268771	1	1	1	0	0.923000	0.640864	0.359136	0.640864	0.359136	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.612118	0.612118	0.489827	0.489827	8	46
CTDSALbin0	CTDOXYbin2	0.268771	0.268771	0.268771	1	1	1	0	0.916000	0.536664	0.463336	0.536664	0.463336	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.664603	0.664603	0.489827	0.489827	8	47
CTDSALbin0	THETAbin2	0.323625	0.323625	0.323625	1	1	4	0	0.585000	0.670882	0.329118	0.670882	0.329118	0	0.600000	0.400000	0.600000	0.400000	0	0.941850	0.596816	0.596816	0.467615	0.467615	8	48
CTDSALbin0	SALNTYbin2	0.349677	0.349677	0.349677	1	1	4	0	0.165000	0.907858	0.275433	0.907858	0.275433	0	1.000000	0.000000	1.000000	0.000000	0	0.790256	0.565672	0.565672	0.000000	0.000000	8	49
CTDSALbin0	OXYGENbin2	0.227469	0.227469	0.227469	1	1	4	0	0.513000	0.954307	0.193191	0.954307	0.193191	0	1.000000	0.000000	1.000000	0.000000	0	0.941850	0.523056	0.523056	0.000000	0.000000	8	50
CTDSALbin0	SILCATbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.275000	-0.881927	0.118073	-0.881927	0.118073	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.447677	0.447677	0.350778	0.350778	8	51
CTDSALbin0	NO2+NO3bin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.299000	-0.865508	0.134492	-0.865508	0.134492	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.473757	0.473757	0.350778	0.350778	8	52
CTDSALbin0	PHSPHTbin2	0.268771	0.268771	0.268771	1	1	3	0	0.905000	0.168378	0.831622	0.168378	0.831622	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.781666	0.781666	0.489827	0.489827	8	53
CTDSALbin0	REVPRSbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	54
CTDSALbin0	REVTMPbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	55
CTDSALbin0	QUALT1bin2	-0.325322	-0.325322	-0.325322	1	1	3	0	0.508000	-0.420604	0.579396	-0.420604	0.579396	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.714843	0.714843	0.489827	0.489827	8	56
CTDSALbin0	CRUISENObin2	0.454938	0.454938	0.454938	1	1	4	0	0.347000	0.768957	0.231043	0.768957	0.231043	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.527293	0.527293	0.350778	0.350778	8	57
CTDOXYbin0	THETAbin0	0.323625	0.323625	0.323625	1	1	4	0	0.671000	0.364890	0.635110	0.364890	0.635110	0	0.600000	0.400000	0.600000	0.400000	0	0.992816	0.731176	0.731176	0.467615	0.467615	9	10
CTDOXYbin0	SALNTYbin0	-0.268771	-0.268771	-0.268771	1	1	1	0	0.927000	0.014755	0.985245	0.014755	0.985245	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.798081	0.798081	0.489827	0.489827	9	11
CTDOXYbin0	OXYGENbin0	-0.349677	-0.349677	-0.349677	2	2	2	0	0.513000	-0.371113	0.628887	-0.371113	0.628887	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.729277	0.729277	0.489827	0.489827	9	12
CTDOXYbin0	SILCATbin0	-0.323625	-0.323625	-0.323625	1	1	4	0	0.666000	-0.392500	0.607500	-0.392500	0.607500	0	-0.600000	0.400000	-0.600000	0.400000	0	0.992816	0.722152	0.722152	0.467615	0.467615	9	13
CTDOXYbin0	NO2+NO3bin0	-0.323625	-0.323625	-0.323625	1	1	4	0	0.669000	-0.402731	0.597269	-0.402731	0.597269	0	-0.600000	0.400000	-0.600000	0.400000	0	0.992816	0.722152	0.722152	0.467615	0.467615	9	14
CTDOXYbin0	PHSPHTbin0	-0.323625	-0.323625	-0.323625	1	1	4	0	0.670000	-0.502352	0.497648	-0.502352	0.497648	0	-0.600000	0.400000	-0.600000	0.400000	0	0.992816	0.684886	0.684886	0.467615	0.467615	9	15
CTDOXYbin0	REVPRSbin0	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9	16
CTDOXYbin0	REVTMPbin0	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9	17
CTDOXYbin0	QUALT1bin0	0.268771	0.268771	0.268771	1	1	1	0	0.835000	0.098253	0.901747	0.098253	0.901747	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.791075	0.791075	0.530466	0.530466	9	18
CTDOXYbin0	CRUISENObin0	-0.268771	-0.268771	-0.268771	1	1	1	0	0.918000	-0.243497	0.756503	-0.243497	0.756503	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.762425	0.762425	0.489827	0.489827	9	19
CTDOXYbin0	STNNBRbin1	0.362703	0.362703	0.362703	1	1	1	0	0.667000	0.234697	0.765303	0.234697	0.765303	0	0.316228	0.683772	0.316228	0.683772	0	0.992816	0.764338	0.764338	0.489827	0.489827	9	20
CTDOXYbin0	CASTNObin1	-0.349677	-0.349677	-0.349677	1	1	2	0	0.483000	-0.690866	0.309134	-0.690866	0.309134	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.586245	0.586245	0.489827	0.489827	9	21
CTDOXYbin0	SAMPNObin1	0.537542	0.537542	0.537542	1	1	2	0	0.165000	0.839782	0.160218	0.839782	0.160218	0	0.800000	0.200000	0.800000	0.200000	0	0.790256	0.507767	0.507767	0.350778	0.350778	9	22
CTDOXYbin0	BTLNBRbin1	0.268771	0.268771	0.268771	1	1	1	0	0.835000	0.327443	0.672557	0.327443	0.672557	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.740623	0.740623	0.530466	0.530466	9	23
CTDOXYbin0	CTDRAWbin1	0.349677	0.349677	0.349677	2	2	2	0	0.585000	0.415066	0.584934	0.415066	0.584934	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.718885	0.718885	0.489827	0.489827	9	24
CTDOXYbin0	CTDPRSbin1	0.349677	0.349677	0.349677	2	2	2	0	0.590000	0.356769	0.643231	0.356769	0.643231	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.731176	0.731176	0.489827	0.489827	9	25
CTDOXYbin0	CTDTMPbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.274000	-0.775200	0.224800	-0.775200	0.224800	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.527293	0.527293	0.350778	0.350778	9	26
CTDOXYbin0	CTDSALbin1	0.293125	0.293125	0.293125	2	2	2	0	0.755000	0.143744	0.856256	0.143744	0.856256	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.786093	0.786093	0.530466	0.530466	9	27
CTDOXYbin0	CTDOXYbin1	-0.293125	-0.293125	-0.293125	2	2	2	0	0.709000	-0.355429	0.644571	-0.355429	0.644571	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.731176	0.731176	0.530466	0.530466	9	28
CTDOXYbin0	THETAbin1	-0.454938	-0.454938	-0.454938	1	1	4	0	0.285000	-0.777321	0.222679	-0.777321	0.222679	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.527293	0.527293	0.350778	0.350778	9	29
CTDOXYbin0	SALNTYbin1	-0.349677	-0.349677	-0.349677	2	2	2	0	0.501000	-0.216200	0.783800	-0.216200	0.783800	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.766929	0.766929	0.489827	0.489827	9	30
CTDOXYbin0	OXYGENbin1	0.268771	0.268771	0.268771	1	1	1	0	0.836000	-0.192576	0.807424	-0.192576	0.807424	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.772284	0.772284	0.530466	0.530466	9	31
CTDOXYbin0	SILCATbin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.910000	-0.504942	0.495058	-0.504942	0.495058	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.684886	0.684886	0.489827	0.489827	9	32
CTDOXYbin0	NO2+NO3bin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.918000	-0.470376	0.529624	-0.470376	0.529624	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.694217	0.694217	0.489827	0.489827	9	33
CTDOXYbin0	PHSPHTbin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.933000	-0.490961	0.509039	-0.490961	0.509039	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.684886	0.684886	0.489827	0.489827	9	34
CTDOXYbin0	REVPRSbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9	35
CTDOXYbin0	REVTMPbin1	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9	36
CTDOXYbin0	QUALT1bin1	-0.349677	-0.349677	-0.349677	2	2	2	0	0.498000	-0.740019	0.259981	-0.740019	0.259981	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.554412	0.554412	0.489827	0.489827	9	37
CTDOXYbin0	CRUISENObin1	-0.268771	-0.268771	-0.268771	1	1	1	0	0.914000	-0.243497	0.756503	-0.243497	0.756503	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.762425	0.762425	0.489827	0.489827	9	38
CTDOXYbin0	STNNBRbin2	0.362703	0.362703	0.362703	1	1	1	0	0.656000	0.308837	0.691163	0.308837	0.691163	0	0.316228	0.683772	0.316228	0.683772	0	0.992668	0.747202	0.747202	0.489827	0.489827	9	39
CTDOXYbin0	CASTNObin2	0.454938	0.454938	0.454938	1	1	4	0	0.326000	0.747391	0.252609	0.747391	0.252609	0	0.800000	0.200000	0.800000	0.200000	0	0.819306	0.546611	0.546611	0.350778	0.350778	9	40
CTDOXYbin0	SAMPNObin2	0.268771	0.268771	0.268771	1	1	1	0	0.846000	0.427489	0.572511	0.427489	0.572511	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.714843	0.714843	0.530466	0.530466	9	41
CTDOXYbin0	BTLNBRbin2	0.268771	0.268771	0.268771	1	1	1	0	0.848000	-0.017220	0.982780	-0.017220	0.982780	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.797686	0.797686	0.530466	0.530466	9	42
CTDOXYbin0	CTDRAWbin2	-0.349677	-0.349677	-0.349677	1	1	2	0	0.480000	-0.378588	0.621412	-0.378588	0.621412	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.727438	0.727438	0.489827	0.489827	9	43
CTDOXYbin0	CTDPRSbin2	-0.349677	-0.349677	-0.349677	1	1	2	0	0.525000	-0.381421	0.618579	-0.381421	0.618579	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.727438	0.727438	0.489827	0.489827	9	44
CTDOXYbin0	CTDTMPbin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.912000	0.038122	0.961878	0.038122	0.961878	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.795132	0.795132	0.489827	0.489827	9	45
CTDOXYbin0	CTDSALbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.271000	-0.719811	0.280189	-0.719811	0.280189	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.569354	0.569354	0.350778	0.350778	9	46
CTDOXYbin0	CTDOXYbin2	-0.454938	-0.454938	-0.454938	1	1	4	0	0.291000	-0.781019	0.218981	-0.781019	0.218981	0	-0.800000	0.200000	-0.800000	0.200000	0	0.819306	0.525435	0.525435	0.350778	0.350778	9	47
CTDOXYbin0	THETAbin2	0.293125	0.293125	0.293125	2	2	2	0	0.752000	0.044689	0.955311	0.044689	0.955311	0	0.200000	0.800000	0.200000	0.800000	0	1.000000	0.793072	0.793072	0.530466	0.530466	9	48
CTDOXYbin0	SALNTYbin2	-0.174839	-0.174839	-0.174839	1	1	2	0	0.660000	-0.380299	0.751642	-0.380299	0.751642	0	-0.500000	0.666667	-0.500000	0.666667	0	0.992668	0.761533	0.761533	0.489827	0.489827	9	49
CTDOXYbin0	OXYGENbin2	-0.227469	-0.227469	-0.227469	1	1	4	0	0.314000	-0.586626	0.600912	-0.586626	0.600912	0	-0.500000	0.666667	-0.500000	0.666667	0	0.819306	0.722152	0.722152	0.489827	0.489827	9	50
CTDOXYbin0	SILCATbin2	0.268771	0.268771	0.268771	1	1	1	0	0.833000	-0.109349	0.890651	-0.109349	0.890651	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.786093	0.786093	0.489827	0.489827	9	51
CTDOXYbin0	NO2+NO3bin2	0.268771	0.268771	0.268771	1	1	1	0	0.841000	0.300276	0.699724	0.300276	0.699724	0	0.400000	0.600000	0.400000	0.600000	0	1.000000	0.750386	0.750386	0.489827	0.489827	9	52
CTDOXYbin0	PHSPHTbin2	-0.537542	-0.537542	-0.537542	1	1	2	0	0.175000	-0.731432	0.268568	-0.731432	0.268568	0	-0.800000	0.200000	-0.800000	0.200000	0	0.790256	0.564540	0.564540	0.350778	0.350778	9	53
CTDOXYbin0	REVPRSbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9	54
CTDOXYbin0	REVTMPbin2	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9	55
CTDOXYbin0	QUALT1bin2	-0.161812	-0.161812	-0.161812	3	3	2	0	1.000000	0.347933	0.652067	0.347933	0.652067	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.734020	0.734020	0.598221	0.598221	9	56
CTDOXYbin0	CRUISENObin2	-0.268771	-0.268771	-0.268771	1	1	1	0	0.913000	-0.243497	0.756503	-0.243497	0.756503	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.762425	0.762425	0.489827	0.489827	9	57
THETAbin0	SALNTYbin0	-0.268771	-0.268771	-0.268771	4	4	1	0	0.847000	0.226202	0.773798	0.226202	0.773798	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.764887	0.764887	0.489827	0.489827	10	11
THETAbin0	OXYGENbin0	-0.349677	-0.349677	-0.349677	2	2	2	0	0.549000	-0.866742	0.133258	-0.866742	0.133258	0	-0.400000	0.600000	-0.400000	0.600000	0	0.941850	0.473297	0.473297	0.489827	0.489827	10	12
THETAbin0	SILCATbin0	-0.586251	-0.586251	-0.586251	1	1	4	0	0.078000	-0.986056	0.013944	-0.986056	0.013944	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.270988	0.270988	0.000000	0.000000	10	13
THETAbin0	NO2+NO3bin0	-0.586251	-0.586251	-0.586251	1	1	4	0	0.095000	-0.994372	0.005627	-0.994372	0.005627	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.186978	0.186978	0.000000	0.000000	10	14
THETAbin0	PHSPHTbin0	-0.586251	-0.586251	-0.586251	1	1	4	0	0.078000	-0.933747	0.066253	-0.933747	0.066253	0	-1.000000	0.000000	-1.000000	0.000000	0	0.790256	0.365500	0.365500	0.000000	0.000000	10	15
THETAbin0	REVPRSbin0	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10	16
THETAbin0	REVTMPbin0	0	0	0	-2	-2	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10	17
THETAbin0	QUALT1bin0	-0.293125	-0.293125	-0.293125	2	2	2	0	0.750000	-0.287066	0.712934	-0.287066	0.712934	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.751547	0.751547	0.530466	0.530466	10	18
THETAbin0	CRUISENObin0	-0.268771	-0.268771	-0.268771	4	4	1	0	0.807000	-0.050311	0.949689	-0.050311	0.949689	0	-0.400000	0.600000	-0.400000	0.600000	0	1.000000	0.792674	0.792674	0.489827	0.489827	10	19
THETAbin0	STNNBRbin1	-0.227469	-0.227469	-0.227469	2	2	2	0	1.000000	-0.247820	0.752180	-0.247820	0.752180	0	0.105409	0.894591	0.105409	0.894591	0	1.000000	0.761533	0.761533	0.555833	0.555833	10	20
THETAbin0	CASTNObin1	0.349677	0.349677	0.349677	3	3	2	0	0.596000	0.338726	0.661274	0.338726	0.661274	0	0.400000	0.600000	0.400000	0.600000	0	0.941850	0.734323	0.734323	0.489827	0.489827	10	21
THETAbin0	SAMPNObin1	-0.161812	-0.161812	-0.161812	3	3	2	0	1.000000	-0.123662	0.876338	-0.123662	0.876338	0	0.000000	1.000000	0.000000	1.000000	0	1.000000	0.786093	0.786093	0.598221	0.598221	10	22
THETAbin0	BTLNBRbin1	-0.293125	-0.293125	-0.293125	2	2	2	0	0.785000	-0.234422	0.765579	-0.234422	0.765579	0	-0.200000	0.800000	-0.200000	0.800000	0	1.000000	0.764338	0.764338	0.530466	0.530466	10	23
